0,1,2,3
1223,0,700,0.9781706302508517
1223,0,700,0.9781706302508517
1222,0,700,0.9781725525941694
1222,0,700,0.9781725525941694
1221,0,700,0.9781744924281622
1221,0,700,0.9781744924281622
1220,0,700,0.978176449804037
1220,0,700,0.978176449804037
1219,0,700,0.9781784247731562
1219,0,700,0.9781784247731562
1218,0,700,0.9781804173870381
1218,0,700,0.9781804173870381
1217,0,700,0.9781824276973589
1217,0,700,0.9781824276973589
1216,0,700,0.9781844557559513
1216,0,700,0.9781844557559513
1215,0,700,0.9781865016148064
1215,0,700,0.9781865016148064
1214,0,700,0.9781885653260741
1214,0,700,0.9781885653260741
1213,0,700,0.9781906469420631
1213,0,700,0.9781906469420631
1212,0,700,0.9781927465152411
1212,0,700,0.9781927465152411
1211,0,700,0.9781948640982376
1211,0,700,0.9781948640982376
1210,0,700,0.9781969997438403
1210,0,700,0.9781969997438403
1209,0,700,0.978199153505001
1209,0,700,0.978199153505001
1208,0,700,0.978201325434831
1208,0,700,0.978201325434831
1207,0,700,0.9782035155866052
1207,0,700,0.9782035155866052
1206,0,700,0.9782057240137609
1206,0,700,0.9782057240137609
1205,0,700,0.9782079507698996
1205,0,700,0.9782079507698996
1204,0,700,0.9782101959087858
1204,0,700,0.9782101959087858
1203,0,700,0.9782124594843491
1203,0,700,0.9782124594843491
1202,0,700,0.9782147415506846
1202,0,700,0.9782147415506846
1201,0,700,0.9782170421620527
1201,0,700,0.9782170421620527
1200,0,700,0.9782193613728803
1200,0,700,0.9782193613728803
1199,0,700,0.9782216992377611
1199,0,700,0.9782216992377611
1198,0,700,0.9782240558114565
1198,0,700,0.9782240558114565
1197,0,700,0.9782264311488957
1197,0,700,0.9782264311488957
1196,0,700,0.9782288253051764
1196,0,700,0.9782288253051764
1195,0,700,0.9782312383355657
1195,0,700,0.9782312383355657
1194,0,700,0.9782336702955007
1194,0,700,0.9782336702955007
1193,0,700,0.9782361212405888
1193,0,700,0.9782361212405888
1192,0,700,0.9782385912266077
1192,0,700,0.9782385912266077
1191,0,700,0.9782410803095074
1191,0,700,0.9782410803095074
1190,0,700,0.9782435885454099
1190,0,700,0.9782435885454099
1189,0,700,0.9782461159906102
1189,0,700,0.9782461159906102
1188,0,700,0.9782486627015755
1188,0,700,0.9782486627015755
1187,0,700,0.9782512287349484
1187,0,700,0.9782512287349484
1186,0,700,0.978253814147545
1186,0,700,0.978253814147545
1185,0,700,0.9782564189963574
1185,0,700,0.9782564189963574
1184,0,700,0.9782590433385527
1184,0,700,0.9782590433385527
1183,0,700,0.9782616872314747
1183,0,700,0.9782616872314747
1182,0,700,0.978264350732644
1182,0,700,0.978264350732644
1181,0,700,0.9782670338997594
1181,0,700,0.9782670338997594
1180,0,700,0.9782697367906974
1180,0,700,0.9782697367906974
1179,0,700,0.9782724594635129
1179,0,700,0.9782724594635129
1178,0,700,0.9782752019764412
1178,0,700,0.9782752019764412
1177,0,700,0.9782779643878975
1177,0,700,0.9782779643878975
1176,0,700,0.9782807467564771
1176,0,700,0.9782807467564771
1175,0,700,0.9782835491409566
1175,0,700,0.9782835491409566
1174,0,700,0.9782863716002963
1174,0,700,0.9782863716002963
1173,0,700,0.9782892141936361
1173,0,700,0.9782892141936361
1172,0,700,0.978292076980302
1172,0,700,0.978292076980302
1171,0,700,0.9782949600198023
1171,0,700,0.9782949600198023
1170,0,700,0.9782978633718302
1170,0,700,0.9782978633718302
1169,0,700,0.978300787096264
1169,0,700,0.978300787096264
1168,0,700,0.9783037312531684
1168,0,700,0.9783037312531684
1167,0,700,0.9783066959027932
1167,0,700,0.9783066959027932
1166,0,700,0.9783096811055769
1166,0,700,0.9783096811055769
1165,0,700,0.978312686922145
1165,0,700,0.978312686922145
1164,0,700,0.9783157134133111
1164,0,700,0.9783157134133111
1163,0,700,0.9783187606400787
1163,0,700,0.9783187606400787
1162,0,700,0.9783218286636403
1162,0,700,0.9783218286636403
1161,0,700,0.9783249175453796
1161,0,700,0.9783249175453796
1160,0,700,0.9783280273468706
1160,0,700,0.9783280273468706
1159,0,700,0.9783311581298791
1159,0,700,0.9783311581298791
1158,0,700,0.9783343099563643
1158,0,700,0.9783343099563643
1157,0,700,0.9783374828884773
1157,0,700,0.9783374828884773
1156,0,700,0.9783406769885638
1156,0,700,0.9783406769885638
1155,0,700,0.9783438923191633
1155,0,700,0.9783438923191633
1154,0,700,0.9783471289430113
1154,0,700,0.9783471289430113
1153,0,700,0.9783503869230387
1153,0,700,0.9783503869230387
1152,0,700,0.9783536663223725
1152,0,700,0.9783536663223725
1151,0,700,0.9783569672043374
1151,0,700,0.9783569672043374
1150,0,700,0.9783602896324561
1150,0,700,0.9783602896324561
1149,0,700,0.9783636336704497
1149,0,700,0.9783636336704497
1148,0,700,0.9783669993822384
1148,0,700,0.9783669993822384
1147,0,700,0.9783703868319431
1147,0,700,0.9783703868319431
1146,0,700,0.9783737960838846
1146,0,700,0.9783737960838846
1145,0,700,0.9783772272025858
1145,0,700,0.9783772272025858
1144,0,700,0.978380680252771
1144,0,700,0.978380680252771
1143,0,700,0.9783841552993684
1143,0,700,0.9783841552993684
1142,0,700,0.9783876524075089
1142,0,700,0.9783876524075089
1141,0,700,0.9783911716425279
1141,0,700,0.9783911716425279
1140,0,700,0.9783947130699664
1140,0,700,0.9783947130699664
